Date,Close,High,Low,Open,Volume,Ticker,Return_1d,Return_3d,Return_5d,Return_10d,Momentum_5d,Momentum_10d,MA_5,MA_10,MA_20,MA_50,Volatility_5,Volatility_10,Volatility_20,MA_5_vs_20,MA_10_vs_50,Close_vs_MA_10,Close_vs_MA_20,Close_vs_MA_50,RSI_14,Stoch_K,Intraday_Range,Open_Close_Gap,Volume_Change,Volume_Z,Weekday,Month,Return_1d_lag_1,Return_1d_lag_2,Return_1d_lag_3,Return_1d_lag_4,Return_1d_lag_5,Future_Return,Target
2015-03-30,28.099449157714844,28.106119642444803,27.572458810054766,27.58357741557871,188398800,AAPL,0.025314591558517785,0.024234148419706836,-0.006602977843682689,0.011364720720428823,-0.006602977843682689,0.011364720720428823,27.74723129272461,28.01828670501709,27.99315996170044,27.33930015563965,0.019008377134311884,0.015513867854307693,0.014064201486052388,-0.00878531288758766,0.024835549758481124,0.002896767156116642,0.0037969702655873405,0.027804259719442337,54.061213558230044,62.204667846584684,0.018991860993243632,0.006491061544952748,0.1910044454334423,-0.3455483647119671,0,3,-0.007968510110580085,0.0069702854543871595,-0.026126865413950817,-0.00408742285214414,0.010404832296377009,-0.0005539564887915294,0
2015-03-31,27.66807746887207,28.12613558907677,27.652512436529037,28.037191820061732,168362400,AAPL,-0.015351606589210975,0.0015295617813091411,-0.017838709611896375,-0.020544470673168225,-0.017838709611896375,-0.020544470673168225,27.646725845336913,27.960251808166504,27.93834867477417,27.423159141540527,0.02007665266797984,0.01527016050398533,0.014401149750639643,-0.010438083969528389,0.01958536811363909,-0.010449631902424317,-0.009673843255672776,0.008931076323753784,54.851647480863285,36.74567176987426,0.017118036230763897,-0.002215607049934586,-0.10635099586621566,-0.6929013274086759,1,3,0.025314591558517785,-0.007968510110580085,0.0069702854543871595,-0.026126865413950817,-0.00408742285214414,0.01888585589962144,1
2015-04-01,27.628053665161133,27.821506241188544,27.37234095794182,27.75479798836217,162485600,AAPL,-0.0014465697429091318,0.008113945588647198,0.007051627930614757,-0.032848049976286986,0.007051627930614757,-0.032848049976286986,27.685417556762694,27.86641674041748,27.8906530380249,27.494124488830565,0.015647446512719418,0.014559566388749116,0.014362247844639032,-0.007358575684204949,0.013540793115203842,-0.008553775588614698,-0.009415318189421762,0.004871192620989895,49.51322632887625,25.037468856330985,0.016257579657633293,0.003134316780327986,-0.03490565589466532,-0.8482102711896843,2,4,-0.015351606589210975,0.025314591558517785,-0.007968510110580085,0.0069702854543871595,-0.026126865413950817,0.015452683410220658,1
2015-04-02,27.865968704223633,27.91933427218699,27.614704195954534,27.801484532056698,128880400,AAPL,0.008611357207638282,-0.008309075817847789,0.008692832248691218,-0.01709829176528621,0.008692832248691218,-0.01709829176528621,27.733446884155274,27.817941856384277,27.878534507751464,27.566171493530273,0.015807175140925483,0.014920360016121407,0.014081591116096488,-0.00520427727489936,0.009133309023819036,0.001726470207152886,-0.00045073400556039367,0.010875547616894243,54.16860443245062,40.9020242809555,0.010931975107913031,0.006277346533254367,-0.2068195581639235,-1.277371539309398,3,4,-0.0014465697429091318,-0.015351606589210975,0.025314591558517785,-0.007968510110580085,0.0069702854543871595,-0.004547976826228872,0
2015-04-06,28.317358016967773,28.352936195517167,27.645836013226795,27.676966071227053,148776000,AAPL,0.016198586797225634,0.02346677498016181,0.03326581977540832,0.011517017544851793,0.03326581977540832,0.011517017544851793,27.91578140258789,27.85018367767334,27.886872959136962,27.634621620178223,0.015756057390160796,0.015344682684502708,0.014558090639932252,0.0010366326656017222,0.007800434558427938,0.01677455146082041,0.015436835046425124,0.024705834810165417,55.6022757261616,71.42830533946781,0.02497055628800812,-0.006782561015649633,0.15437258109068552,-0.8663647827300012,0,4,0.008611357207638282,-0.0014465697429091318,-0.015351606589210975,0.025314591558517785,-0.007968510110580085,0.001963230134932603,0
2015-04-07,28.01939582824707,28.488570715367082,28.012725344497895,28.381839582458724,140049200,AAPL,-0.010522245350084058,0.014164666386884184,-0.0028489287821428233,-0.009433095212198817,-0.0028489287821428233,-0.009433095212198817,27.899770736694336,27.82350101470947,27.874309635162355,27.69454330444336,0.013074509777133925,0.015384668798093491,0.014725790300464541,0.0009134253678471094,0.0046564302883962405,0.007040624162790943,0.005205014760318649,0.011729838626787892,47.50844710258779,51.27790022153951,0.01698271346698616,0.0022771038686699996,-0.05865731031886867,-1.0187963096794217,1,4,0.016198586797225634,0.008611357207638282,-0.0014465697429091318,-0.015351606589210975,0.025314591558517785,0.007142636879891473,0
2015-04-08,27.9282283782959,28.10611586399861,27.788143128416046,27.983818005520398,149316800,AAPL,-0.0032537264725480686,0.002234254790605128,0.009402565455316259,-0.008603873791344419,0.009402565455316259,-0.008603873791344419,27.951800918579103,27.799263381958006,27.88642826080322,27.752110099792482,0.010506699972692607,0.015367369911716014,0.013954018211477123,0.002344246353978896,0.00169908817729425,0.004639151569087785,0.0014989412448862538,0.0063461220739655655,42.697098116456,45.112483535711135,0.01138535288653231,-0.0012697569549592366,0.06617388746240604,-0.7558211554441854,2,4,-0.010522245350084058,0.016198586797225634,0.008611357207638282,-0.0014465697429091318,-0.015351606589210975,0.024044702947289887,1
2015-04-09,28.14169692993164,28.14614505085262,27.719217051336283,27.983822566458237,129936000,AAPL,0.007643469136110248,-0.00620330070802777,0.018591366261106135,0.02577409358931604,0.018591366261106135,0.02577409358931604,28.0545295715332,27.869973564147948,27.934457778930664,27.831487884521483,0.010565360002680565,0.012641776181220267,0.013307695722463516,0.004298339833648024,0.0013828107137552337,0.009749681504299668,0.0074187640455039006,0.011145974182094731,47.60687885570781,68.27604943234525,0.015170655862697984,0.0019906091932971547,-0.12979651318538843,-1.128094520648235,3,4,-0.0032537264725480686,-0.010522245350084058,0.016198586797225634,0.008611357207638282,-0.0014465697429091318,0.024573288671262628,1
2015-04-10,28.26176643371582,28.28622600566424,27.85262758741642,28.00605380654829,160752000,AAPL,0.0042666049628468095,0.008650101056940418,0.014203623555788969,0.023019925521374107,0.014203623555788969,0.023019925521374107,28.13368911743164,27.933568000793457,27.963920211791994,27.885935821533202,0.010237674791189418,0.012567080093544465,0.012767034482224866,0.00607099807015099,0.001708107612564902,0.011749248535419587,0.010651089677985448,0.01347742512884964,53.22924813231113,81.52181559027704,0.015342226370201079,-0.0048200051233967724,0.23716291097155517,-0.33485487541473136,4,4,0.007643469136110248,-0.0032537264725480686,-0.010522245350084058,0.016198586797225634,0.008611357207638282,0.025019664507142103,1
2015-04-13,28.2061824798584,28.588641163945205,28.152816901445398,28.544166738422263,145460400,AAPL,-0.0019667544131676262,0.009952443019211055,-0.003926056132876443,0.02920916016678743,-0.003926056132876443,0.02920916016678743,28.111454010009766,28.013617706298827,28.00016450881958,27.92336944580078,0.007050907742101172,0.012156177169855046,0.012650473971346868,0.0039746016904698145,0.0032319975092267583,0.006873970209005709,0.007357741450909172,0.010128184372826476,48.97271541543777,71.18926941639295,0.015451373570706436,0.009992309057141715,-0.09512541057031954,-0.6382806491354139,0,4,0.0042666049628468095,0.007643469136110248,-0.0032537264725480686,-0.010522245350084058,0.016198586797225634,0.04572285279787636,1
2015-04-14,28.08388328552246,28.30401775731362,27.997163593711978,28.239533579423085,102098400,AAPL,-0.004335900273752746,-0.0020543766267232533,0.00230152918609261,-0.0005539564887915294,0.00230152918609261,-0.0005539564887915294,28.124351501464844,28.01206111907959,28.01517391204834,27.966064834594725,0.005214725647548053,0.009398053542830792,0.012500323009914957,0.003897087691093981,0.0016447177948313296,0.002563972930715641,0.002452577081613949,0.004212907737451532,48.88886716602109,61.976433402437614,0.010926343785221062,0.0011824038786001033,-0.298101751404506,-1.5619135084810607,1,4,-0.0019667544131676262,0.0042666049628468095,0.007643469136110248,-0.0032537264725480686,-0.010522245350084058,0.03372932284970909,1
2015-04-15,28.19061279296875,28.268437935397202,28.019397479626157,28.108341226599048,115881600,AAPL,0.0038003828160513287,-0.0025176643120999875,0.00939495377647237,0.01888585589962144,0.00939495377647237,0.01888585589962144,28.176828384399414,28.06431465148926,28.01228322982788,28.004383087158203,0.004899904423692266,0.007728751921189277,0.011945096300666235,0.005874035801420208,0.0021400780065223834,0.0045003109125556495,0.006366120236531936,0.006650019935484419,61.54892832439129,70.01640010288831,0.008834162549072365,0.0008708888592054363,0.13499917726428623,-1.119074182896244,2,4,-0.004335900273752746,-0.0019667544131676262,0.0042666049628468095,0.007643469136110248,-0.0032537264725480686,0.014670906630581904,1
2015-04-16,28.054981231689453,28.261774776001275,28.04164025994718,28.079440810857832,113476000,AAPL,-0.004811231393775373,-0.005360571154104821,-0.0030813954985762226,0.015452683410220658,-0.0030813954985762226,0.015452683410220658,28.159485244750975,28.10700740814209,27.986712074279787,28.039900093078614,0.004376248714233458,0.007960375705632447,0.01168318501084572,0.006173400076887603,0.002393279392605141,-0.0018510037620570463,0.002439341828667674,0.0005378456613889249,56.669114940218854,57.597469926442905,0.007846539416160533,-0.003943581607372718,-0.020759119653163238,-1.1326416796035583,3,4,0.0038003828160513287,-0.004335900273752746,-0.0019667544131676262,0.0042666049628468095,0.007643469136110248,-0.008084430572259382,0
2015-04-17,27.739234924316406,28.0483132378564,27.674750727730594,27.917122480171155,207828000,AAPL,-0.011254554218571244,-0.012272104883149226,-0.018488989731938466,-0.004547976826228872,-0.018488989731938466,-0.004547976826228872,28.054978942871095,28.094334030151366,27.956137943267823,28.065071296691894,0.005430687113464323,0.00846860412882831,0.011823709530002365,0.003535574184239998,0.0010426744742644267,-0.012639527438303433,-0.007758690395346601,-0.01161003187666565,55.03376452911003,30.1647541095266,0.013466936314034403,-0.0049138778735870175,0.8314709718354543,1.2265666790525787,4,4,-0.004811231393775373,0.0038003828160513287,-0.004335900273752746,-0.0019667544131676262,0.0042666049628468095,0.033666732034466795,1
2015-04-20,28.37295150756836,28.48857721065811,27.83262014670152,27.92156390871118,188217200,AAPL,0.022845496098972573,0.006468064952638741,0.005912499071047517,0.001963230134932603,0.005912499071047517,0.001963230134932603,28.088332748413087,28.099893379211426,27.975038528442383,28.099136734008788,0.013202031866415042,0.01003433030709701,0.012629187902044441,0.004049832491044292,2.6927702790446872e-05,0.009717407986997717,0.014223858127001998,0.009744597357262297,54.203751521505104,82.2667417704733,0.023119098616921057,0.006572963706181553,-0.0943607213657448,1.1151049450125479,0,4,-0.011254554218571244,-0.004811231393775373,0.0038003828160513287,-0.004335900273752746,-0.0019667544131676262,0.008620561001984495,0
2015-04-21,28.219528198242188,28.506369273516984,28.166160917597324,28.484135451273627,129740400,AAPL,-0.0054073792529214515,0.005865160457383167,0.004829991327789607,0.007142636879891473,0.004829991327789607,0.007142636879891473,28.11546173095703,28.119906616210937,27.971703815460206,28.134625282287598,0.013323483928732144,0.009543054707281647,0.012486871519867873,0.005139405037506872,-0.0005231513101376928,0.003542742278305422,0.00885982435739252,0.0030177375779034676,59.26768614131219,69.65280743346433,0.01205577759945867,0.003918659772692646,-0.31068786487101074,-0.7638200691967211,1,4,0.022845496098972573,-0.011254554218571244,-0.004811231393775373,0.0038003828160513287,-0.004335900273752746,-0.008746644172824114,0
2015-04-22,28.599754333496094,28.65534396850471,28.088330709293473,28.23731052396591,150618000,AAPL,0.013473865777727356,0.03102174272388991,0.01451339648173211,0.024044702947289887,0.01451339648173211,0.024044702947289887,28.1972900390625,28.187059211730958,27.993161296844484,28.174205055236815,0.014477849688680183,0.010205806591561804,0.012801077727914712,0.007292093238537856,0.00045623848016096424,0.01464129757791044,0.021669329527279402,0.015104215981425861,64.65466603996003,94.65812892463367,0.019825808732459968,0.0006301425593936703,0.16091826447274715,-0.11997245510655964,2,4,-0.0054073792529214515,0.022845496098972573,-0.011254554218571244,-0.004811231393775373,0.0038003828160513287,-0.028067142983284277,0
2015-04-23,28.83323097229004,28.999999874384436,28.493022683451226,28.528600863532645,183083600,AAPL,0.008163588962038615,0.016222473879705435,0.02774016258194867,0.024573288671262628,0.02774016258194867,0.024573288671262628,28.352939987182616,28.256212615966795,28.06309309005737,28.208226013183594,0.013885323864781363,0.01023663306371294,0.011195698159772248,0.010328401655337771,0.0017011563492426163,0.020420937659464844,0.027443086183023935,0.022156833216464555,64.6072839975574,87.68473248489808,0.01758308638461074,-0.0024879049356068524,0.21554927033953453,1.0448395614203216,3,4,0.013473865777727356,-0.0054073792529214515,0.022845496098972573,-0.011254554218571244,-0.004811231393775373,-0.029974167351715986,0
2015-04-24,28.9688663482666,29.04669318376572,28.73538923469084,29.01556312815039,178103600,AAPL,0.0047041337860094234,0.02655388654127422,0.04432823858715329,0.025019664507142103,0.04432823858715329,0.025019664507142103,28.598866271972657,28.326922607421874,28.130245304107667,28.232240562438964,0.010465921367924505,0.010246060726599955,0.011160001957691245,0.016658971964121472,0.003353685116613825,0.022661965429189745,0.029812077182152175,0.026091651641976465,60.876105033770315,94.32725219948114,0.010746155729131839,0.006323681034414074,-0.027200688647153526,0.9152402294380843,4,4,0.008163588962038615,0.013473865777727356,-0.0054073792529214515,0.022845496098972573,-0.011254554218571244,-0.016325620658217077,0
2015-04-27,29.495849609375,29.602584117592396,29.16231190526784,29.42024854407841,387816800,AAPL,0.018191366371502093,0.03133227178911113,0.03957635854370367,0.04572285279787636,0.03957635854370367,0.04572285279787636,28.823445892333986,28.455889320373537,28.23475351333618,28.259768257141115,0.009004464800318546,0.0112032468470246,0.011406763728192213,0.020849920957154655,0.0069399388362947345,0.03654639914054214,0.04466467523589901,0.04373996775155908,72.89673903076633,94.46349934705468,0.014926581812534786,0.01558163134122158,1.1774787258651704,3.752815375917917,0,4,0.0047041337860094234,0.008163588962038615,0.013473865777727356,-0.0054073792529214515,0.022845496098972573,-0.043741528887141445,0
2015-04-28,29.0311336517334,29.916119788836074,28.811000844246536,29.898334089439555,475696000,AAPL,-0.015755299942060152,0.006863701110484399,0.02876041894781811,0.03372932284970909,0.02876041894781811,0.03372932284970909,28.985766983032228,28.55061435699463,28.28133773803711,28.27524444580078,0.013075193308286062,0.012691304721072112,0.011008844602301952,0.02490791813032578,0.009738904705905993,0.016830436246673797,0.026512038455940745,0.026733250967345024,65.32789675088033,60.51582256309963,0.03806668240540973,0.013645461493559705,0.22659977597669823,3.239921154340573,1,4,0.018191366371502093,0.0047041337860094234,0.008163588962038615,0.013473865777727356,-0.0054073792529214515,-0.03189530030698373,0
2015-04-29,28.60419464111328,29.260151476456674,28.528593572453204,28.942180479663396,253544400,AAPL,-0.014706246602072537,-0.012588401036105479,0.00015525684470607537,0.014670906630581904,0.00015525684470607537,0.014670906630581904,28.986655044555665,28.59197254180908,28.32814359664917,28.27884635925293,0.01486716704553505,0.013915880479170951,0.01095709015141779,0.023245838388943563,0.011072806103127775,0.0004274661108578659,0.009744762960632647,0.011505005463346762,56.06765044135737,41.46768729484784,0.02557519668643247,-0.0030640612639214492,-0.4670032962227978,0.7608457155800941,2,4,-0.015755299942060152,0.018191366371502093,0.0047041337860094234,0.008163588962038615,0.013473865777727356,-0.016352782680293387,0
2015-04-30,27.82817268371582,28.604203542961915,27.701428378930867,28.604203542961915,332781600,AAPL,-0.027129655882080717,-0.05653937580184576,-0.03485763664641406,-0.008084430572259382,-0.03485763664641406,-0.008084430572259382,28.78564338684082,28.56929168701172,28.338149547576904,28.262969970703125,0.018116413328944127,0.016582657025887747,0.012712391639862096,0.015791215954754634,0.010838270593151567,-0.02594110527538318,-0.017996124376607026,-0.015383991400691688,45.146840689956115,6.845010875163795,0.032441050811766896,3.112078052157175e-07,0.3125180441768778,1.432115576769152,3,4,-0.014706246602072537,-0.015755299942060152,0.018191366371502093,0.0047041337860094234,0.008163588962038615,0.03466715540401477,1
2015-05-01,28.673124313354492,28.935509074885427,27.861517246943407,28.039403006837947,234050400,AAPL,0.03036317329355631,-0.012331910378481914,-0.010208961281282791,0.033666732034466795,-0.010208961281282791,0.033666732034466795,28.726494979858398,28.662680625915527,28.378507328033447,28.265193481445312,0.024683178694256264,0.01872056550785356,0.014282041144305938,0.01226236629722921,0.014062778120770503,0.0003643653423512916,0.010381694213705606,0.014432267452086034,54.4415690162044,44.54302519601499,0.037456393527433254,0.007590520783484008,-0.2966846724698722,0.38363910704481086,4,5,-0.027129655882080717,-0.014706246602072537,-0.015755299942060152,0.018191366371502093,0.0047041337860094234,0.002775831131229811,0
2015-05-04,28.617542266845703,29.033355027085868,28.519703970318606,28.795429770265706,203953200,AAPL,-0.001938471925882923,0.0004666317615262816,-0.029777319662293578,0.008620561001984495,-0.029777319662293578,0.008620561001984495,28.55083351135254,28.68713970184326,28.393516540527344,28.26163558959961,0.022113708433502115,0.017469868415607936,0.013871221719384434,0.00554059482560576,0.015055891259182497,-0.002426084849201149,0.007890031021645205,0.01259327954030609,55.14144198013994,42.06319947372295,0.01794881796548765,0.004265508549908876,-0.12859281590631766,0.049515077076914396,0,5,0.03036317329355631,-0.027129655882080717,-0.014706246602072537,-0.015755299942060152,0.018191366371502093,0.015802760814335848,1
2015-05-05,27.972702026367188,28.56195073733543,27.968253906023552,28.495242503867665,197085600,AAPL,-0.022533040554834183,0.0051936339584359725,-0.03645850134767348,-0.008746644172824114,-0.03645850134767348,-0.008746644172824114,28.3391471862793,28.662457084655763,28.391181850433348,28.22961597442627,0.023061396846481834,0.018944501426046877,0.014618788289570188,-0.0018327755578535498,0.015332872775230433,-0.024064756774039076,-0.014739781748809966,-0.009100865852791795,48.09780943729471,13.293272571971679,0.021224150271656146,-0.004273594211468189,-0.03367243073410964,-0.050574152895746516,1,5,-0.001938471925882923,0.03036317329355631,-0.027129655882080717,-0.014706246602072537,-0.015755299942060152,0.038261658863452785,1
2015-05-06,27.797040939331055,28.183944315277262,27.43014901723643,28.141695650753707,288564000,AAPL,-0.0062797325360473,-0.030554165093735652,-0.028218018787429577,-0.028067142983284277,-0.028218018787429577,-0.028067142983284277,28.17771644592285,28.582185745239258,28.384622478485106,28.19777431488037,0.022679429473646387,0.018320005915128803,0.014670001257515034,-0.007289370599136369,0.01363268696551101,-0.027469725825253866,-0.020700699457934513,-0.014211525032947092,47.764009271007666,14.758497013966917,0.027117825227729857,0.006041376490094724,0.46415567651822354,0.8155748802923779,2,5,-0.022533040554834183,-0.001938471925882923,0.03036317329355631,-0.027129655882080717,-0.014706246602072537,0.04474265378177256,1
2015-05-07,27.968978881835938,28.152074473058324,27.692101292340553,27.859566834442038,175763600,AAPL,0.006185476464208861,-0.022663140634587187,0.005059843480219373,-0.029974167351715986,0.005059843480219373,-0.029974167351715986,28.205877685546874,28.49576053619385,28.375986576080322,28.184402770996094,0.01939324020100268,0.018200054826308293,0.014632897839786572,-0.005994818544100999,0.011047165615947208,-0.018486316716790907,-0.014343384789569757,-0.0076433725032429845,52.04249125194071,21.67482702352074,0.016445833888361735,0.002249372343173165,-0.39090253808513886,-0.3685832536760548,3,5,-0.0062797325360473,-0.022533040554834183,-0.001938471925882923,0.03036317329355631,-0.027129655882080717,0.04893806516728261,1
2015-05-08,28.49593162536621,28.49593162536621,28.158767256911965,28.286040975612977,222201600,AAPL,0.018840614301886216,0.018705007421371933,-0.006179748186902478,-0.016325620658217077,-0.006179748186902478,-0.016325620658217077,28.170439147949217,28.44846706390381,28.387694835662842,28.174321517944335,0.01531016017960343,0.019367033472063665,0.015218526811782967,-0.0076531641252072236,0.009730333551594805,0.0016684400377631192,0.0038128065815119516,0.011415008067436228,51.1144859142684,42.87188812939996,0.011832017738072924,0.011336205555325116,0.2642071509686874,0.08276324860248152,4,5,0.006185476464208861,-0.0062797325360473,-0.022533040554834183,-0.001938471925882923,0.03036317329355631,0.03855201530112806,1
2015-05-11,28.205656051635742,28.482531869675185,28.051587245555062,28.444573431626868,168143200,AAPL,-0.010186561981783915,0.014699950012539764,-0.01439278787008702,-0.043741528887141445,-0.01439278787008702,-0.043741528887141445,28.088061904907228,28.319447708129882,28.387668514251708,28.167151069641115,0.01585179451552977,0.018209476974767286,0.01539920850367781,-0.01055411116957583,0.005406888261870302,-0.004018145327794431,-0.006411673523825656,0.0013670172712685336,49.8773288211659,31.19533999590418,0.01527865983089342,-0.0018022991637734612,-0.2432853768829747,-0.49901416957442735,0,5,0.018840614301886216,0.006185476464208861,-0.0062797325360473,-0.022533040554834183,-0.001938471925882923,0.026124219099050494,1
