Date,Close,High,Low,Open,Volume,Ticker
2015-02-13,28.25732421875,28.301795249028654,27.939351432520557,28.301795249028654,217088800,AAPL
2015-02-17,28.42409896850586,28.65757616660402,28.2217518372926,28.348496165741523,252609600,AAPL
2015-02-18,28.621992111206055,28.63533308100466,28.33959580975443,28.379620415611313,179566800,AAPL
2015-02-19,28.561948776245117,28.69091711398192,28.535266841858697,28.568619259841725,149449600,AAPL
2015-02-20,28.79543685913086,28.79543685913086,28.47301758832746,28.599760217904958,195793600,AAPL
2015-02-23,29.57368278503418,29.57368278503418,28.831006151951826,28.911055353853747,283896400,AAPL
2015-02-24,29.389123916625977,29.707098350862747,29.166765406194134,29.560340919676545,276912400,AAPL
2015-02-25,28.637556076049805,29.262386449737566,28.495246740191888,29.253490207727708,298846800,AAPL
2015-02-26,28.9999942779541,29.100054921316598,28.15280896167224,28.63754884827877,365150000,AAPL
2015-02-27,28.564178466796875,29.0333551042649,28.515259318403285,28.906609112630072,248059200,AAPL
2015-03-02,28.704256057739258,28.968863198156644,28.528594347209058,28.739834229694132,192386800,AAPL
2015-03-03,28.76430320739746,28.799881390989704,28.481906888632807,28.67536114133918,151265200,AAPL
2015-03-04,28.581966400146484,28.808773070180983,28.53305064084708,28.706490037661048,126665200,AAPL
2015-03-05,28.108339309692383,28.628657394839173,27.963805942775803,28.590856856303365,226068400,AAPL
2015-03-06,28.150588989257812,28.766521358455478,28.07498790488838,28.550833317284816,291368400,AAPL
2015-03-09,28.270662307739258,28.810995279684807,27.808156175542326,28.452996227639467,354114000,AAPL
2015-03-10,27.685855865478516,28.28844716546257,27.527981542291013,28.10833733272737,275426400,AAPL
2015-03-11,27.181106567382812,27.74367338378652,27.15220056885229,27.739226959574506,275756000,AAPL
2015-03-12,27.672517776489258,27.77258013068387,27.045466803421156,27.196670668382446,193450800,AAPL
2015-03-13,27.48129653930664,27.88376672931133,27.25671559126983,27.661408145658864,207309200,AAPL
2015-03-16,27.783695220947266,27.783695220947266,27.32119080820845,27.54577168246317,143497200,AAPL
2015-03-17,28.24842643737793,28.310686551220204,27.939348231903164,27.994937861613888,204092400,AAPL
2015-03-18,28.566404342651367,28.71983229121008,28.099451708101018,28.23953698952777,261083600,AAPL
2015-03-19,28.350717544555664,28.73984504026525,28.328482026950223,28.628665755776797,183238000,AAPL
2015-03-20,27.99493980407715,28.550834443294974,27.830394963725297,28.517482020323033,274780400,AAPL
2015-03-23,28.286222457885742,28.428531751485263,28.132794561536645,28.266211008689215,150838800,AAPL
2015-03-24,28.170604705810547,28.470786706839743,28.141697009126034,28.29067852409887,131369200,AAPL
2015-03-25,27.434595108032227,28.199509002111668,27.434595108032227,28.13724888449329,206620800,AAPL
2015-03-26,27.625822067260742,27.768131384433865,27.261154229947007,27.296732407470724,190291600,AAPL
2015-03-27,27.405685424804688,27.728104574747505,27.330084348278795,27.699198580157148,158184800,AAPL
2015-03-30,28.099449157714844,28.106119642444803,27.572458810054766,27.58357741557871,188398800,AAPL
2015-03-31,27.66807746887207,28.12613558907677,27.652512436529037,28.037191820061732,168362400,AAPL
2015-04-01,27.628053665161133,27.821506241188544,27.37234095794182,27.75479798836217,162485600,AAPL
2015-04-02,27.865968704223633,27.91933427218699,27.614704195954534,27.801484532056698,128880400,AAPL
2015-04-06,28.317358016967773,28.352936195517167,27.645836013226795,27.676966071227053,148776000,AAPL
2015-04-07,28.01939582824707,28.488570715367082,28.012725344497895,28.381839582458724,140049200,AAPL
2015-04-08,27.9282283782959,28.10611586399861,27.788143128416046,27.983818005520398,149316800,AAPL
2015-04-09,28.14169692993164,28.14614505085262,27.719217051336283,27.983822566458237,129936000,AAPL
2015-04-10,28.26176643371582,28.28622600566424,27.85262758741642,28.00605380654829,160752000,AAPL
2015-04-13,28.2061824798584,28.588641163945205,28.152816901445398,28.544166738422263,145460400,AAPL
2015-04-14,28.08388328552246,28.30401775731362,27.997163593711978,28.239533579423085,102098400,AAPL
2015-04-15,28.19061279296875,28.268437935397202,28.019397479626157,28.108341226599048,115881600,AAPL
2015-04-16,28.054981231689453,28.261774776001275,28.04164025994718,28.079440810857832,113476000,AAPL
2015-04-17,27.739234924316406,28.0483132378564,27.674750727730594,27.917122480171155,207828000,AAPL
2015-04-20,28.37295150756836,28.48857721065811,27.83262014670152,27.92156390871118,188217200,AAPL
2015-04-21,28.219528198242188,28.506369273516984,28.166160917597324,28.484135451273627,129740400,AAPL
2015-04-22,28.599754333496094,28.65534396850471,28.088330709293473,28.23731052396591,150618000,AAPL
2015-04-23,28.83323097229004,28.999999874384436,28.493022683451226,28.528600863532645,183083600,AAPL
2015-04-24,28.9688663482666,29.04669318376572,28.73538923469084,29.01556312815039,178103600,AAPL
2015-04-27,29.495849609375,29.602584117592396,29.16231190526784,29.42024854407841,387816800,AAPL
2015-04-28,29.0311336517334,29.916119788836074,28.811000844246536,29.898334089439555,475696000,AAPL
2015-04-29,28.60419464111328,29.260151476456674,28.528593572453204,28.942180479663396,253544400,AAPL
2015-04-30,27.82817268371582,28.604203542961915,27.701428378930867,28.604203542961915,332781600,AAPL
2015-05-01,28.673124313354492,28.935509074885427,27.861517246943407,28.039403006837947,234050400,AAPL
2015-05-04,28.617542266845703,29.033355027085868,28.519703970318606,28.795429770265706,203953200,AAPL
2015-05-05,27.972702026367188,28.56195073733543,27.968253906023552,28.495242503867665,197085600,AAPL
2015-05-06,27.797040939331055,28.183944315277262,27.43014901723643,28.141695650753707,288564000,AAPL
2015-05-07,27.968978881835938,28.152074473058324,27.692101292340553,27.859566834442038,175763600,AAPL
2015-05-08,28.49593162536621,28.49593162536621,28.158767256911965,28.286040975612977,222201600,AAPL
2015-05-11,28.205656051635742,28.482531869675185,28.051587245555062,28.444573431626868,168143200,AAPL
2015-05-12,28.10517692565918,28.330695903089556,27.870724547028903,28.044888392389844,192640000,AAPL
2015-05-13,28.136436462402344,28.39991557556274,28.10517637300595,28.167696551798738,138776800,AAPL
2015-05-14,28.792896270751953,28.792896270751953,28.393213508187397,28.44903533244519,180814000,AAPL
2015-05-15,28.752716064453125,28.913483246079785,28.627675680320152,28.819702957980056,152832000,AAPL
2015-05-18,29.069778442382812,29.188120456362167,28.661162213945016,28.665628914593572,203531600,AAPL
2015-05-19,29.042984008789062,29.223846196970214,28.94696868731493,29.18142106006961,178532800,AAPL
2015-05-20,29.040754318237305,29.246178286398866,28.879987141920466,29.027357621393374,145819600,AAPL
2015-05-21,29.337726593017578,29.391316786883003,28.98939885062926,29.04298904449469,158921600,AAPL
2015-05-22,29.594507217407227,29.690522560457005,29.339959745898334,29.38461994662565,182384000,AAPL
2015-05-26,28.942506790161133,29.677124119570855,28.830863109091734,29.60790558244299,282790400,AAPL
2015-05-27,29.482860565185547,29.53198405537011,29.038520913645133,29.103272746836808,183332800,AAPL
2015-05-28,29.4248046875,29.462763125539038,29.272970935343846,29.44266808312325,122933200,AAPL
2015-05-29,29.089876174926758,29.351121969971384,29.005025890228723,29.301998479577218,203538000,AAPL
2015-06-01,29.147933959960938,29.337729601489205,29.038525321021584,29.08988046597465,128451200,AAPL
2015-06-02,29.0184326171875,29.174733119075942,28.875528814447293,28.99610251387683,134670400,AAPL
2015-06-03,29.054149627685547,29.237246894728884,29.00502613687366,29.174726707712786,123934000,AAPL
2015-06-04,28.884449005126953,29.156859818974553,28.783970388532666,28.93357249005647,153800400,AAPL
2015-06-05,28.72591209411621,28.958132812778615,28.661160271026052,28.915707677229094,142507200,AAPL
2015-06-08,28.53611946105957,28.850955392058644,28.319530493529204,28.781733462637305,210699200,AAPL
2015-06-09,28.451274871826172,28.598645346452834,28.049358647798414,28.290507700796127,224301600,AAPL
2015-06-10,28.77727508544922,28.879985359644007,28.54728768135469,28.5629177278905,156349200,AAPL
2015-06-11,28.712520599365234,29.0675466815236,28.687958853657094,28.844259323120394,141563600,AAPL
2015-06-12,28.39545249938965,28.654466648645087,28.382055803237584,28.623206555258715,147544800,AAPL
2015-06-15,28.33963394165039,28.411085835312466,28.06945641550481,28.156538357669604,175955600,AAPL
2015-06-16,28.491464614868164,28.547286450596175,28.216822137072793,28.364190897550184,125976400,AAPL
2015-06-17,28.424482345581055,28.5539877230391,28.299440262330396,28.51826263035849,131672400,AAPL
2015-06-18,28.553985595703125,28.649999223978433,28.406616831110373,28.408850181595085,141628800,AAPL
2015-06-19,28.268178939819336,28.540589786812227,28.223522150021005,28.516028041358947,218867600,AAPL
2015-06-22,28.49370002746582,28.594178657629293,28.37535799972522,28.466904931100128,136157200,AAPL
2015-06-23,28.364185333251953,28.493692375586445,28.33069189767622,28.464665639979152,121075600,AAPL
2015-06-24,28.605348587036133,28.982704833379493,28.384294540836557,28.404389588878498,221123600,AAPL
2015-06-25,28.46913719177246,28.848725006243843,28.46913719177246,28.772808124768485,127752400,AAPL
2015-06-26,28.30167007446289,28.578545896423,28.248081590368365,28.5070940164479,176267200,AAPL
2015-06-29,27.80597686767578,28.239154925475177,27.79481352092118,28.0136341970433,196645600,AAPL
2015-06-30,28.006925582885742,28.16099436213677,27.879651892410028,28.038185668016837,177482800,AAPL
2015-07-01,28.268178939819336,28.3440975267333,28.13197351632289,28.33516582806417,120955200,AAPL
2015-07-02,28.232450485229492,28.288272317600764,28.082846679778665,28.230217134941444,108844000,AAPL
2015-07-06,28.134206771850586,28.185563613137802,27.87742597250915,27.897522720333654,112241600,AAPL
2015-07-07,28.06498908996582,28.167701072115218,27.636276059999904,28.109645880970817,187787200,AAPL
2015-07-08,27.36832618713379,27.83053086198302,27.361627840237674,27.794805777354732,243046400,AAPL
2015-07-09,26.810115814208984,27.70103198892368,26.620321880745106,27.65414184325949,314380000,AAPL
2015-07-10,27.5268611907959,27.65413489807677,27.06465649556041,27.22765699259238,245418000,AAPL
2015-07-13,28.058292388916016,28.080620785729373,27.759086420265138,27.917620252251677,165762000,AAPL
2015-07-14,28.047122955322266,28.216821810967417,27.9198492394752,28.143136579806693,127072400,AAPL
2015-07-15,28.31730079650879,28.390986028616197,28.040424967933756,28.071685059698005,134596800,AAPL
2015-07-16,28.694665908813477,28.70806601634328,28.43565338031686,28.522735340234057,144889600,AAPL
2015-07-17,28.942506790161133,28.942506790161133,28.650000890894464,28.821933113727873,184658800,AAPL
2015-07-20,29.489561080932617,29.690518327173155,29.18365510362248,29.24394364033243,235600800,AAPL
2015-07-21,29.194826126098633,29.67935935161535,29.098814184187123,29.663731006067156,307025600,AAPL
2015-07-22,27.960046768188477,28.022566963747156,27.23882776131358,27.23882776131358,461802400,AAPL
2015-07-23,27.946640014648438,28.377582879483903,27.924309921228467,28.1788573135842,203998000,AAPL
2015-07-24,27.799278259277344,28.076154127998937,27.665306174640925,27.98237383910819,168649200,AAPL
2015-07-27,27.412988662719727,27.60055093250438,27.267853240365948,27.484440550364504,177822000,AAPL
2015-07-28,27.549192428588867,27.667536154204573,27.36386522413786,27.549192428588867,134472400,AAPL
2015-07-29,27.46211051940918,27.57598754415561,27.30134335589593,27.49783731287758,148046800,AAPL
2015-07-30,27.323673248291016,27.368330036243712,27.176302781662045,27.31250819952921,134513200,AAPL
2015-07-31,27.084754943847656,27.383959160865977,26.997673017787267,27.37502746286655,171540000,AAPL
2015-08-03,26.446155548095703,27.368331734567274,26.240729881542865,27.129414326745238,279904000,AAPL
2015-08-04,25.597658157348633,26.28091680951395,25.287288919695296,26.218396632655303,496554400,AAPL
2015-08-05,25.767362594604492,26.22286902951498,25.030513599165996,25.22030752115851,397250400,AAPL
2015-08-06,25.82343101501465,26.1307199254701,25.596891241758055,26.01184224596239,211612000,AAPL
2015-08-07,25.91090965270996,26.07464798007613,25.68212639758036,25.700070652053586,154681600,AAPL
2015-08-10,26.852968215942383,26.913527948658288,26.137456745056706,26.137456745056706,219806400,AAPL
2015-08-11,25.455581665039062,26.507539920424335,25.419694871898546,26.42454903744614,388331200,AAPL
2015-08-12,25.84810447692871,25.88847819074605,24.589792392756152,25.240257021476328,404870000,AAPL
2015-08-13,25.827922821044922,26.10829540548688,25.69110086293657,26.027547964266923,194143200,AAPL
2015-08-14,26.00960350036621,26.08810748113109,25.57222295663443,25.641754809417833,171718000,AAPL
2015-08-17,26.27875518798828,26.38866073170756,25.906419676856473,26.027540805371952,163538800,AAPL
2015-08-18,26.130720138549805,26.341560831476333,26.020814584501316,26.115019345114305,138242800,AAPL
2015-08-19,25.79652214050293,26.135211002376796,25.72250336489135,26.041006221375795,193146000,AAPL
2015-08-20,25.267173767089844,25.648479738798063,25.03838881505836,25.58792002282396,274006400,AAPL
2015-08-21,23.721763610839844,25.098953580109377,23.69709068702081,24.7692351538536,513102000,AAPL
2015-08-24,23.12961196899414,24.40362476518599,20.635417421165577,21.279153341552664,648825200,AAPL
2015-08-25,23.268680572509766,24.921757912591616,23.21484951655128,24.921757912591616,414406400,AAPL
2015-08-26,24.603252410888672,24.648111334122248,23.562509648293958,24.020076141302784,387098400,AAPL
2015-08-27,25.327739715576172,25.39951503536891,24.677274917371502,25.172975198332875,338464400,AAPL
2015-08-28,25.410728454589844,25.415213663018278,25.018206833650943,25.1595140011359,212657600,AAPL
2015-08-31,25.291837692260742,25.68884431663272,25.121370768607356,25.128099433404877,224917200,AAPL
2015-09-01,24.161386489868164,25.094465498443444,24.080639054064935,24.706430825910797,307383600,AAPL
2015-09-02,25.197641372680664,25.197641372680664,24.4776448587597,24.724374075491905,247555200,AAPL
2015-09-03,24.755779266357422,25.29633673971069,24.681760490568845,25.23129009231393,212935600,AAPL
2015-09-04,24.509044647216797,24.773716387417842,24.338579378873042,24.441756265899464,199985200,AAPL
2015-09-08,25.1909122467041,25.246986756530266,24.744559627640125,25.065305892296124,219374400,AAPL
2015-09-09,24.70642852783203,25.574460815088862,24.6211941806021,25.516144558967323,340043200,AAPL
2015-09-10,25.249225616455078,25.408476989999773,24.650350371309973,24.733339535529392,251571200,AAPL
2015-09-11,25.617082595825195,25.617082595825195,25.06755300397029,25.074281672328418,199662000,AAPL
2015-09-14,25.863807678222656,26.218199009025287,25.762874239912513,26.148667160912005,233453600,AAPL
2015-09-15,26.08137321472168,26.13744771912597,25.664178765053123,26.00286925080729,173364800,AAPL
2015-09-16,26.110536575317383,26.139694705489024,25.892967195070767,26.074648066252323,148694000,AAPL
2015-09-17,25.552034378051758,26.128480319144057,25.507175450917547,25.942314231404556,256450400,AAPL
2015-09-18,25.446609497070312,25.637264181672517,25.092219928636705,25.168480433471128,297141200,AAPL
2015-09-21,25.841381072998047,25.877269586482125,25.493720082728235,25.495961831377105,200888000,AAPL
2015-09-22,25.435392379760742,25.610344537963517,25.238009053576807,25.430905461661368,201384800,AAPL
2015-09-23,25.641754150390625,25.731473716641045,25.41297088214752,25.486987941390105,143026800,AAPL
2015-09-24,25.794275283813477,25.90642430678658,25.20437203902794,25.401753703407618,200878000,AAPL
2015-09-25,25.729232788085938,26.173343743524278,25.574466563859787,26.11726922300855,224607600,AAPL
2015-09-28,25.220067977905273,25.69782210773061,25.220067977905273,25.536327271942337,208436000,AAPL
2015-09-29,24.461946487426758,25.460073906130113,24.1927894932025,25.30755115306745,293461600,AAPL
2015-09-30,24.740068435668945,25.018197457980452,24.38792066758861,24.71090860240726,265892000,AAPL
2015-10-01,24.57857894897461,24.587551075675574,24.069421454058606,24.46418647261006,255716400,AAPL
2015-10-02,24.758018493652344,24.89932736235935,24.123256303717053,24.22643320282759,232079200,AAPL
2015-10-05,24.847742080688477,24.980078843346252,24.464192552999453,24.645873457889355,208258800,AAPL
2015-10-06,24.966611862182617,25.063060078474173,24.621192708749092,24.814089141332204,192787200,AAPL
2015-10-07,24.847742080688477,25.069796710138203,24.54045479328295,25.063068041254667,187062400,AAPL
2015-10-08,24.56064224243164,24.71540848087715,24.27129748463551,24.71540848087715,247918400,AAPL
2015-10-09,25.14829444885254,25.184181241956313,24.55838956502569,24.672782033606488,211064400,AAPL
2015-10-12,25.031660079956055,25.28960315953331,24.995773284617183,25.28511795183777,121868800,AAPL
2015-10-13,25.074277877807617,25.222313693059533,24.825306918682905,24.856708507107804,132197200,AAPL
2015-10-14,24.719894409179688,25.013724384624112,24.5741002959503,24.962136777813857,177849600,AAPL
2015-10-15,25.08997917175293,25.14381022280234,24.782690237465133,24.88138192377093,150694000,AAPL
2015-10-16,24.90605354309082,25.12137944728802,24.79166106824106,25.072033606715255,156930400,AAPL
2015-10-19,25.060821533203125,25.0653067411875,24.69745808117051,24.85222428113486,119036800,AAPL
2015-10-20,25.518386840820312,25.60810639760575,24.856708318136878,24.973342544077195,195871200,AAPL
2015-10-21,25.516141891479492,25.9243641979451,25.50268284733232,25.56997293429419,167180800,AAPL
2015-10-22,25.90642738342285,25.90642738342285,25.592409739553904,25.643999049201902,166616400,AAPL
2015-10-23,26.709413528442383,26.743058579861522,26.092593860372293,26.175583047779984,237467600,AAPL
2015-10-26,25.857078552246094,26.496327643150536,25.77633111852571,26.485113767569437,265335200,AAPL
2015-10-27,25.693340301513672,26.1396929069345,25.56773223968678,25.88399328684352,279537600,AAPL
2015-10-28,26.752029418945312,26.75875979834217,26.032032836740395,26.227172769046906,342205600,AAPL
2015-10-29,27.034631729125977,27.070520222648316,26.527717881297054,26.624166068566396,204909200,AAPL
2015-10-30,26.803617477416992,27.18941040444977,26.792401890203436,27.1378210990291,197461200,AAPL
2015-11-02,27.180437088012695,27.22081080445379,26.828289226765772,27.095204447196274,128813200,AAPL
2015-11-03,27.492210388183594,27.698564171983563,27.072772442001682,27.092960155231147,182076000,AAPL
2015-11-04,27.364362716674805,27.772585108424046,27.27913007180702,27.61781890283362,179544400,AAPL
2015-11-05,27.23821449279785,27.63692237202805,27.0715239466286,27.44770463648238,158210800,AAPL
2015-11-06,27.269752502441406,27.43869612369773,27.170640079941062,27.281016097958513,132169200,AAPL
2015-11-09,27.15938377380371,27.438703488044858,27.04225025447157,27.24723434294878,135485600,AAPL
2015-11-10,26.303396224975586,26.596232538644294,26.143463127646314,26.332680887492543,236511600,AAPL
2015-11-11,26.154720306396484,26.449807892021965,25.951987655798305,26.21328789847664,180872000,AAPL
2015-11-12,26.066871643066406,26.314655247715674,26.05110364236827,26.18851124213056,130102400,AAPL
2015-11-13,25.305505752563477,26.03309050593874,25.289737747064134,25.949744351965816,183249600,AAPL
2015-11-16,25.71997833251953,25.733493272989936,25.00365727166892,25.089254758953953,152426800,AAPL
2015-11-17,25.609596252441406,25.9159474336029,25.526250129222316,25.88666277806434,110467600,AAPL
2015-11-18,26.4205322265625,26.46558317527937,26.01731987678746,26.075887484986215,186698800,AAPL
2015-11-19,26.756162643432617,26.974663322774134,26.301141938966225,26.49936849124945,173183200,AAPL
2015-11-20,26.87329864501953,27.012957601569642,26.77193144387025,26.850771454597467,137148400,AAPL
2015-11-23,26.524147033691406,26.970158924702098,26.43179036771993,26.866538663852005,129930000,AAPL
2015-11-24,26.7786922454834,26.88456386674009,26.382239079760044,26.42954309208214,171212800,AAPL
2015-11-25,26.58721923828125,26.857530050130254,26.56244070423051,26.853023924711955,85553200,AAPL
2015-11-27,26.53765869140625,26.672814938905013,26.49035469221491,26.645783345688645,52185600,AAPL
2015-11-30,26.648042678833008,26.89807938952724,26.524149995666143,26.578211476237374,156721200,AAPL
2015-12-01,26.431793212890625,26.76292300239936,26.323670252183778,26.749408061956874,139409600,AAPL
2015-12-02,26.193021774291992,26.605244669983524,26.14797082421379,26.431794903156916,133546400,AAPL
2015-12-03,25.949739456176758,26.307900825780568,25.72898742083399,26.253839348351395,166278000,AAPL
2015-12-04,26.81247329711914,26.86203035765792,25.92946189404851,25.970008423709054,231108000,AAPL
2015-12-07,26.643531799316406,26.99944006329292,26.53766020142362,26.801213524176177,128336800,AAPL
2015-12-08,26.632272720336914,26.71561713872775,26.323668425837894,26.472337916140933,137238000,AAPL
2015-12-09,26.044353485107422,26.510637886468587,25.922713851893594,26.499374289129214,185445600,AAPL
2015-12-10,26.168243408203125,26.341693176169983,26.019573897100837,26.138960462318146,116850800,AAPL
2015-12-11,25.494718551635742,25.9925388777188,25.4203829465679,25.94748793326861,187544800,AAPL
2015-12-14,25.337034225463867,25.382085162264787,24.731089329567933,25.269456101679406,257274800,AAPL
2015-12-15,24.888771057128906,25.409118521842476,24.85723505545938,25.215396386682134,213292400,AAPL
2015-12-16,25.080242156982422,25.226660301473622,24.508087955539885,25.019423211298896,224954000,AAPL
2015-12-17,24.548641204833984,25.285234817046803,24.548641204833984,25.233424671044354,179091200,AAPL
2015-12-18,23.88412094116211,24.670271389359083,23.834563874077595,24.53286550142011,385813200,AAPL
2015-12-21,24.176958084106445,24.185968616497497,23.780503251816764,24.1656944889718,190362400,AAPL
2015-12-22,24.154430389404297,24.26480639351558,23.978727601824296,24.19272385960449,131157600,AAPL
2015-12-23,24.46529197692871,24.51935346093538,24.147677106399406,24.163445110842336,130629600,AAPL
2015-12-24,24.334632873535156,24.553133510945283,24.316611812626846,24.553133510945283,54281600,AAPL
2015-12-28,24.062074661254883,24.25804986349754,23.917909587852204,24.23552267442949,106816800,AAPL
2015-12-29,24.494571685791016,24.65000036517696,24.071086966298672,24.09361243844276,123724800,AAPL
2015-12-30,24.174707412719727,24.485563077335843,24.14317140552317,24.458533196072224,100855200,AAPL
2015-12-31,23.710678100585938,24.109384349789213,23.611563944781977,24.104879942063416,163649200,AAPL
2016-01-04,23.730947494506836,23.735453620243067,22.976332980529655,23.113740599566555,270597600,AAPL
2016-01-05,23.136260986328125,23.843571336083546,23.068684582391132,23.821045868104548,223164000,AAPL
2016-01-06,22.68349838256836,23.059680854996756,22.49653539645649,22.65196237437679,273829600,AAPL
2016-01-07,21.726150512695312,22.555100673885242,21.72164610532615,22.228477004240506,324377600,AAPL
2016-01-08,21.841028213500977,22.32533353970958,21.795977274655915,22.199189536076883,283192000,AAPL
2016-01-11,22.194690704345703,22.31407727824107,21.92663288995773,22.293804864674108,198957600,AAPL
2016-01-12,22.51680564880371,22.6812448631054,22.26451588888082,22.64970885793796,196616800,AAPL
2016-01-13,21.937889099121094,22.79387067883394,21.91761669238175,22.597895487437892,249758400,AAPL
2016-01-14,22.417686462402344,22.63393576142978,21.566211077345198,22.066284359003014,252680400,AAPL
2016-01-15,21.87932777404785,22.00997793908476,21.480621526671204,21.669837584793374,319335600,AAPL
2016-01-19,21.77345085144043,22.22171403207015,21.512150605552584,22.167652564107623,212350800,AAPL
2016-01-20,21.8027400970459,22.11810190214439,21.04361938917253,21.422053211574006,289337600,AAPL
2016-01-21,21.69236183166504,22.04826842385823,21.386010591829923,21.863556798538532,208646000,AAPL
2016-01-22,22.84568214416504,22.854692676782985,22.15864578823454,22.21721167237613,263202000,AAPL
2016-01-25,22.399673461914062,22.870462222533124,22.34786332551053,22.868209159580758,207178000,AAPL
2016-01-26,22.523561477661133,22.724041089583306,22.091066250947,22.510046538883586,300308000,AAPL
2016-01-27,21.04361343383789,21.766691802288033,21.025592371541684,21.633790334665466,533478800,AAPL
2016-01-28,21.19454002380371,21.29140110397176,20.811601828860308,21.12696360512257,222715200,AAPL
2016-01-29,21.9266300201416,21.9266300201416,21.25310855531319,21.35222270266927,257666000,AAPL
2016-02-01,21.721641540527344,21.78471354194209,21.48962594164461,21.730652071955614,163774000,AAPL
2016-02-02,21.282386779785156,21.633788877984557,21.2373341270782,21.49412823246745,149428800,AAPL
2016-02-03,21.7036190032959,21.813994998273618,21.192283839205505,21.39952089222821,183857200,AAPL
2016-02-04,21.878013610839844,22.04334511840949,21.558677038559985,21.710418542607215,185886800,AAPL
2016-02-05,21.293697357177734,21.95049119925636,21.21896010009772,21.85989864726117,185672400,AAPL
2016-02-08,21.517908096313477,21.674178432256767,21.071741332145493,21.092123743304253,216085600,AAPL
2016-02-09,21.513381958007812,21.72853946722121,21.27331318376394,21.354846301037156,177324800,AAPL
2016-02-10,21.35031509399414,21.821394929259718,21.311813825280545,21.724008249160672,169374400,AAPL
2016-02-11,21.221221923828125,21.45223299889895,20.969828433379384,21.241606067115114,200298800,AAPL
2016-02-12,21.286903381347656,21.402408929224723,21.06495344156264,21.332200521647106,161405600,AAPL
2016-02-16,21.88707160949707,21.934632298950824,21.42731655020201,21.5201726406854,196231600,AAPL
2016-02-17,22.222259521484375,22.24264192996997,21.776092815831376,21.893861874423507,179452800,AAPL
2016-02-18,21.801013946533203,22.39665705404077,21.762510947381458,22.38533233760041,156084000,AAPL
2016-02-19,21.751182556152344,21.914248756098978,21.696827732139703,21.74212313083212,141496800,AAPL
2016-02-22,21.941425323486328,21.945955900104785,21.724004299335455,21.8123315363996,137123200,AAPL
2016-02-23,21.445438385009766,21.855367523451385,21.41373125429655,21.832719819786092,127770400,AAPL
2016-02-24,21.764772415161133,21.82818666911204,21.135156996778832,21.284634933584957,145022800,AAPL
2016-02-25,21.91425132751465,21.91425132751465,21.57226532515957,21.753450397006887,110330800,AAPL
2016-02-26,21.948226928710938,22.199618703705234,21.873487946137665,22.013904755677466,115964400,AAPL
